Previous Frame (ns),Current Frame (ns),Time Elapsed (ms),Dropped Frame Count
80,22017043554251,22017060323345,16.769094,0
80,22017060323345,22017077091838,16.768493,0
80,22017077091838,22017093860594,16.768756,0
80,22017093860594,22017110630023,16.769429,0
80,22017110630023,22017127399550,16.769527,0
80,22017127399550,22017144168194,16.768644,0
80,22017144168194,22017160936256,16.768062,0
80,22017160936256,22017177704784,16.768528,0
81,22017177704784,22017194472586,16.767802,0
81,22017194472586,22017211241085,16.768499,0
81,22017211241085,22017228009334,16.768249,0
81,22017228009334,22017244777238,16.767904,0
81,22017244777238,22017261545270,16.768032,0
81,22017261545270,22017278313865,16.768595,0
81,22017278313865,22017295081341,16.767476,0
81,22017295081341,22017311849561,16.76822,0
81,22017311849561,22017328617141,16.76758,0
81,22017328617141,22017345386312,16.769171,0
81,22017345386312,22017362155216,16.768904,0
81,22017362155216,22017378924554,16.769338,0
81,22017378924554,22017395693886,16.769332,0
81,22017395693886,22017412462255,16.768369,0
81,22017412462255,22017429230405,16.76815,0
81,22017429230405,22017445999560,16.769155,0
81,22017445999560,22017462768347,16.768787,0
81,22017462768347,22017479537648,16.769301,0
81,22017479537648,22017496306147,16.768499,0
81,22017496306147,22017513074062,16.767915,0
81,22017513074062,22017529842158,16.768096,0
81,22017529842158,22017546611301,16.769143,0
81,22017546611301,22017563380473,16.769172,0
81,22017563380473,22017580149113,16.76864,0
81,22017580149113,22017596917782,16.768669,0
81,22017596917782,22017613686702,16.76892,0
81,22017613686702,22017630455595,16.768893,0
81,22017630455595,22017647222966,16.767371,0
81,22017647222966,22017663991478,16.768512,0
81,22017663991478,22017680758980,16.767502,0
81,22017680758980,22017697526445,16.767465,0
81,22017697526445,22017714294879,16.768434,0
81,22017714294879,22017731063545,16.768666,0
81,22017731063545,22017747832758,16.769213,0
81,22017747832758,22017764601384,16.768626,0
81,22017764601384,22017781370047,16.768663,0
81,22017781370047,22017798138522,16.768475,0
81,22017798138522,22017814907146,16.768624,0
81,22017814907146,22017831675169,16.768023,0
81,22017831675169,22017848444164,16.768995,0
81,22017848444164,22017865212776,16.768612,0
81,22017865212776,22017881982350,16.769574,0
81,22017881982350,22017898751362,16.769012,0
81,22017898751362,22017915520385,16.769023,0
81,22017915520385,22017932289564,16.769179,0
81,22017932289564,22017949058254,16.76869,0
81,22017949058254,22017965825382,16.767128,0
81,22017965825382,22017982594136,16.768754,0
81,22017982594136,22017999362312,16.768176,0
81,22017999362312,22018016130808,16.768496,0
81,22018016130808,22018032899600,16.768792,0
81,22018032899600,22018049667950,16.76835,0
81,22018049667950,22018066436296,16.768346,0
81,22018066436296,22018083204285,16.767989,0
81,22018083204285,22018099972416,16.768131,0
81,22018099972416,22018116740862,16.768446,0
81,22018116740862,22018133509347,16.768485,0
81,22018133509347,22018150278810,16.769463,0
81,22018150278810,22018167047698,16.768888,0
81,22018167047698,22018183816547,16.768849,0
82,22018183816547,22018200583618,16.767071,0
82,22018200583618,22018217350438,16.76682,0
82,22018217350438,22018234118199,16.767761,0
82,22018234118199,22018250886940,16.768741,0
82,22018250886940,22018267655206,16.768266,0
82,22018267655206,22018284423907,16.768701,0
82,22018284423907,22018301193004,16.769097,0
82,22018301193004,22018317962137,16.769133,0
82,22018317962137,22018334730484,16.768347,0
82,22018334730484,22018351499091,16.768607,0
82,22018351499091,22018368267648,16.768557,0
82,22018368267648,22018385035947,16.768299,0
82,22018385035947,22018401803892,16.767945,0
82,22018401803892,22018418572745,16.768853,0
82,22018418572745,22018435340256,16.767511,0
82,22018435340256,22018452107086,16.76683,0
82,22018452107086,22018468873397,16.766311,0
82,22018468873397,22018485641771,16.768374,0
82,22018485641771,22018502409866,16.768095,0
82,22018502409866,22018519178298,16.768432,0
82,22018519178298,22018535947156,16.768858,0
82,22018535947156,22018552716455,16.769299,0
82,22018552716455,22018569485962,16.769507,0
82,22018569485962,22018586254743,16.768781,0
82,22018586254743,22018603023309,16.768566,0
82,22018603023309,22018619790507,16.767198,0
82,22018619790507,22018636559347,16.76884,0
82,22018636559347,22018653328014,16.768667,0
82,22018653328014,22018670096819,16.768805,0
82,22018670096819,22018686865406,16.768587,0
82,22018686865406,22018703634323,16.768917,0
82,22018703634323,22018720402986,16.768663,0
82,22018720402986,22018737171420,16.768434,0
82,22018737171420,22018753939835,16.768415,0
82,22018753939835,22018770707627,16.767792,0
82,22018770707627,22018787476224,16.768597,0
82,22018787476224,22018804245620,16.769396,0
82,22018804245620,22018821013855,16.768235,0
82,22018821013855,22018837783159,16.769304,0
82,22018837783159,22018854552301,16.769142,0
82,22018854552301,22018871320948,16.768647,0
82,22018871320948,22018888088717,16.767769,0
82,22018888088717,22018904856703,16.767986,0
82,22018904856703,22018921625901,16.769198,0
82,22018921625901,22018938394639,16.768738,0
82,22018938394639,22018955163833,16.769194,0
82,22018955163833,22018971932235,16.768402,0
82,22018971932235,22018988700751,16.768516,0
82,22018988700751,22019005469108,16.768357,0
82,22019005469108,22019022237850,16.768742,0
82,22019022237850,22019039006452,16.768602,0
82,22019039006452,22019055775176,16.768724,0
82,22019055775176,22019072543333,16.768157,0
82,22019072543333,22019089312308,16.768975,0
82,22019089312308,22019106080905,16.768597,0
82,22019106080905,22019122849048,16.768143,0
82,22019122849048,22019139616430,16.767382,0
82,22019139616430,22019156383698,16.767268,0
82,22019156383698,22019173150470,16.766772,0
82,22019173150470,22019189919745,16.769275,0
83,22019189919745,22019206688181,16.768436,0
83,22019206688181,22019223456922,16.768741,0
83,22019223456922,22019240224979,16.768057,0
83,22019240224979,22019256989926,16.764947,0
83,22019256989926,22019273756160,16.766234,0
83,22019273756160,22019290524981,16.768821,0
83,22019290524981,22019307294321,16.76934,0
83,22019307294321,22019324063949,16.769628,0
83,22019324063949,22019340832679,16.76873,0
83,22019340832679,22019357602190,16.769511,0
83,22019357602190,22019374370818,16.768628,0
83,22019374370818,22019391140177,16.769359,0
83,22019391140177,22019407908841,16.768664,0
83,22019407908841,22019424677780,16.768939,0
83,22019424677780,22019441446718,16.768938,0
83,22019441446718,22019458215356,16.768638,0
83,22019458215356,22019474984222,16.768866,0
83,22019474984222,22019491753151,16.768929,0
83,22019491753151,22019508520921,16.76777,0
83,22019508520921,22019525286863,16.765942,0
83,22019525286863,22019542055095,16.768232,0
83,22019542055095,22019558823641,16.768546,0
83,22019558823641,22019575592340,16.768699,0
83,22019575592340,22019592361155,16.768815,0
83,22019592361155,22019609130340,16.769185,0
83,22019609130340,22019625899272,16.768932,0
83,22019625899272,22019642668016,16.768744,0
83,22019642668016,22019659435152,16.767136,0
83,22019659435152,22019676203615,16.768463,0
83,22019676203615,22019692971795,16.76818,0
83,22019692971795,22019709739999,16.768204,0
83,22019709739999,22019726508489,16.76849,0
83,22019726508489,22019743278144,16.769655,0
83,22019743278144,22019760046650,16.768506,0
83,22019760046650,22019776815505,16.768855,0
83,22019776815505,22019793584383,16.768878,0
83,22019793584383,22019810353050,16.768667,0
83,22019810353050,22019827121594,16.768544,0
83,22019827121594,22019843890536,16.768942,0
83,22019843890536,22019860659200,16.768664,0
83,22019860659200,22019877428798,16.769598,0
83,22019877428798,22019894197825,16.769027,0
83,22019894197825,22019910966234,16.768409,0
83,22019910966234,22019927734784,16.76855,0
83,22019927734784,22019944503441,16.768657,0
83,22019944503441,22019961272259,16.768818,0
83,22019961272259,22019978040875,16.768616,0
83,22019978040875,22019994809780,16.768905,0
83,22019994809780,22020011578454,16.768674,0
83,22020011578454,22020028347366,16.768912,0
83,22020028347366,22020045116119,16.768753,0
83,22020045116119,22020061884737,16.768618,0
83,22020061884737,22020078653307,16.76857,0
83,22020078653307,22020095421992,16.768685,0
83,22020095421992,22020112191197,16.769205,0
83,22020112191197,22020128959981,16.768784,0
83,22020128959981,22020145729401,16.76942,0
83,22020145729401,22020162498150,16.768749,0
83,22020162498150,22020179267025,16.768875,0
84,22020179267025,22020196036049,16.769024,0
84,22020196036049,22020212804697,16.768648,0
84,22020212804697,22020229573680,16.768983,0
84,22020229573680,22020246342666,16.768986,0
84,22020246342666,22020263111484,16.768818,0
84,22020263111484,22020279880257,16.768773,0
84,22020279880257,22020296649173,16.768916,0
84,22020296649173,22020313418208,16.769035,0
84,22020313418208,22020330187263,16.769055,0
84,22020330187263,22020346955570,16.768307,0
84,22020346955570,22020363723342,16.767772,0
84,22020363723342,22020380491933,16.768591,0
84,22020380491933,22020397260438,16.768505,0
84,22020397260438,22020414029638,16.7692,0
84,22020414029638,22020430798528,16.76889,0
84,22020430798528,22020447567685,16.769157,0
84,22020447567685,22020464336550,16.768865,0
84,22020464336550,22020481104948,16.768398,0
84,22020481104948,22020497872127,16.767179,0
84,22020497872127,22020514640825,16.768698,0
84,22020514640825,22020531409204,16.768379,0
84,22020531409204,22020548178409,16.769205,0
84,22020548178409,22020564947017,16.768608,0
84,22020564947017,22020581715856,16.768839,0
84,22020581715856,22020598484676,16.76882,0
84,22020598484676,22020615253383,16.768707,0
84,22020615253383,22020632020445,16.767062,0
84,22020632020445,22020648788870,16.768425,0
84,22020648788870,22020665557260,16.76839,0
84,22020665557260,22020682326585,16.769325,0
84,22020682326585,22020699095333,16.768748,0
84,22020699095333,22020715863806,16.768473,0
84,22020715863806,22020732632793,16.768987,0
84,22020732632793,22020749400925,16.768132,0
84,22020749400925,22020766168400,16.767475,0
84,22020766168400,22020782937147,16.768747,0
84,22020782937147,22020799705572,16.768425,0
84,22020799705572,22020816474729,16.769157,0
84,22020816474729,22020833243396,16.768667,0
84,22020833243396,22020850012610,16.769214,0
84,22020850012610,22020866781346,16.768736,0
84,22020866781346,22020883549540,16.768194,0
84,22020883549540,22020900316592,16.767052,0
84,22020900316592,22020917083286,16.766694,0
84,22020917083286,22020933851451,16.768165,0
84,22020933851451,22020950620734,16.769283,0
84,22020950620734,22020967389688,16.768954,0
84,22020967389688,22020984158688,16.769,0
84,22020984158688,22021000927573,16.768885,0
84,22021000927573,22021017695650,16.768077,0
84,22021017695650,22021034463108,16.767458,0
84,22021034463108,22021051231380,16.768272,0
84,22021051231380,22021068000037,16.768657,0
84,22021068000037,22021084769295,16.769258,0
84,22021084769295,22021101537742,16.768447,0
84,22021101537742,22021118306503,16.768761,0
84,22021118306503,22021135075466,16.768963,0
84,22021135075466,22021151843740,16.768274,0
84,22021151843740,22021168611303,16.767563,0
84,22021168611303,22021185380118,16.768815,0
85,22021185380118,22021202148442,16.768324,0
85,22021202148442,22021218916402,16.76796,0
85,22021218916402,22021235684026,16.767624,0
85,22021235684026,22021252451816,16.76779,0
85,22021252451816,22021269219210,16.767394,0
85,22021269219210,22021285987379,16.768169,0
85,22021285987379,22021302751845,16.764466,0
85,22021302751845,22021319520993,16.769148,0
85,22021319520993,22021336289744,16.768751,0
85,22021336289744,22021353059234,16.76949,0
85,22021353059234,22021369828499,16.769265,0
85,22021369828499,22021386597369,16.76887,0
85,22021386597369,22021403364311,16.766942,0
85,22021403364311,22021420132276,16.767965,0
85,22021420132276,22021436898580,16.766304,0
85,22021436898580,22021453667489,16.768909,0
85,22021453667489,22021470436538,16.769049,0
85,22021470436538,22021487206010,16.769472,0
85,22021487206010,22021503974557,16.768547,0
85,22021503974557,22021520743702,16.769145,0
85,22021520743702,22021537512885,16.769183,0
85,22021537512885,22021554281477,16.768592,0
85,22021554281477,22021571048455,16.766978,0
85,22021571048455,22021587815610,16.767155,0
85,22021587815610,22021604583968,16.768358,0
85,22021604583968,22021621353242,16.769274,0
85,22021621353242,22021638122566,16.769324,0
85,22021638122566,22021654891897,16.769331,0
85,22021654891897,22021671661461,16.769564,0
85,22021671661461,22021688430073,16.768612,0
85,22021688430073,22021705198203,16.76813,0
85,22021705198203,22021721967358,16.769155,0
85,22021721967358,22021738736377,16.769019,0
85,22021738736377,22021755505430,16.769053,0
85,22021755505430,22021772273895,16.768465,0
85,22021772273895,22021789040921,16.767026,0
85,22021789040921,22021805809248,16.768327,0
85,22021805809248,22021822577212,16.767964,0
85,22021822577212,22021839345485,16.768273,0
85,22021839345485,22021856114420,16.768935,0
85,22021856114420,22021872883159,16.768739,0
85,22021872883159,22021889652455,16.769296,0
85,22021889652455,22021906420969,16.768514,0
85,22021906420969,22021923188774,16.767805,0
85,22021923188774,22021939956736,16.767962,0
85,22021939956736,22021956725364,16.768628,0
85,22021956725364,22021973494411,16.769047,0
85,22021973494411,22021990263203,16.768792,0
85,22021990263203,22022007031540,16.768337,0
85,22022007031540,22022023800709,16.769169,0
85,22022023800709,22022040569139,16.76843,0
85,22022040569139,22022057338198,16.769059,0
85,22022057338198,22022074107074,16.768876,0
85,22022074107074,22022090875368,16.768294,0
85,22022090875368,22022107644260,16.768892,0
85,22022107644260,22022124412728,16.768468,0
85,22022124412728,22022141181141,16.768413,0
85,22022141181141,22022157950423,16.769282,0
85,22022157950423,22022174718963,16.76854,0
86,22022174718963,22022191486739,16.767776,0
86,22022191486739,22022208255150,16.768411,0
86,22022208255150,22022225023007,16.767857,0
86,22022225023007,22022241790838,16.767831,0
86,22022241790838,22022258559159,16.768321,0
86,22022258559159,22022275328103,16.768944,0
86,22022275328103,22022292097103,16.769,0
86,22022292097103,22022308866155,16.769052,0
86,22022308866155,22022325633446,16.767291,0
86,22022325633446,22022342401247,16.767801,0
86,22022342401247,22022359168903,16.767656,0
86,22022359168903,22022375936821,16.767918,0
86,22022375936821,22022392705661,16.76884,0
86,22022392705661,22022409474218,16.768557,0
86,22022409474218,22022426243711,16.769493,0
86,22022426243711,22022443012453,16.768742,0
86,22022443012453,22022459780996,16.768543,0
86,22022459780996,22022476547395,16.766399,0
86,22022476547395,22022493316010,16.768615,0
86,22022493316010,22022510084777,16.768767,0
86,22022510084777,22022526854226,16.769449,0
86,22022526854226,22022543622974,16.768748,0
86,22022543622974,22022560391699,16.768725,0
86,22022560391699,22022577160199,16.7685,0
86,22022577160199,22022593928259,16.76806,0
86,22022593928259,22022610694857,16.766598,0
86,22022610694857,22022627462964,16.768107,0
86,22022627462964,22022644231341,16.768377,0
86,22022644231341,22022661000029,16.768688,0
86,22022661000029,22022677768010,16.767981,0
86,22022677768010,22022694536942,16.768932,0
86,22022694536942,22022711303452,16.76651,0
86,22022711303452,22022728072649,16.769197,0
