Time (sec),Preproc Start Time (ns),Preproc End Time (ns),Preproc Time Elapsed (ms),Class Start Time (ns),Class End Time (ns),Class Time Elapsed (ms),Result,Confidence,,,Total Proc Time (ms),,Num,Classifications Per Second,,TOTAL Proc Time (ms),, ((TESTING LABEL))
18,1.89E+14,1.89E+14,4.862396,1.89E+14,1.89E+14,76.974434,roses,0.74673533,,,81.83683,,182,10,,,,
18,1.89E+14,1.89E+14,2.865469,1.89E+14,1.89E+14,81.632924,roses,0.7681508,,,84.498393,,183,10,,,,
19,1.89E+14,1.89E+14,8.359688,1.89E+14,1.89E+14,69.863341,roses,0.7411061,,,78.223029,,184,10,,,,
19,1.89E+14,1.89E+14,7.179115,1.89E+14,1.89E+14,74.312142,roses,0.7671702,,,81.491257,,185,10,,,,
19,1.89E+14,1.89E+14,9.866043,1.89E+14,1.89E+14,70.988132,roses,0.72782284,,,80.854175,,186,10,,,,
19,1.89E+14,1.89E+14,2.855781,1.89E+14,1.89E+14,71.774798,roses,0.7396884,,,74.630579,,187,10,,,,
19,1.89E+14,1.89E+14,2.863074,1.89E+14,1.89E+14,74.047143,roses,0.7264807,,,76.910217,,188,10,,,,
19,1.89E+14,1.89E+14,2.870625,1.89E+14,1.89E+14,74.773757,roses,0.778209,,,77.644382,,189,10,,,,
19,1.89E+14,1.89E+14,2.902396,1.89E+14,1.89E+14,73.770268,roses,0.7191813,,,76.672664,,190,10,,,,
19,1.89E+14,1.89E+14,6.612553,1.89E+14,1.89E+14,71.160736,roses,0.7511429,,,77.773289,,191,10,,,,
19,1.89E+14,1.89E+14,4.244532,1.89E+14,1.89E+14,76.014122,roses,0.72502005,,,80.258654,,192,10,,,,
19,1.89E+14,1.89E+14,3.274896,1.89E+14,1.89E+14,75.381934,roses,0.72359747,,,78.65683,,193,10,,,,
20,1.89E+14,1.89E+14,2.874115,1.89E+14,1.89E+14,69.484955,roses,0.690578,,,72.35907,,194,10,,,,
20,1.89E+14,1.89E+14,2.803022,1.89E+14,1.89E+14,77.288966,roses,0.71244705,,,80.091988,,195,10,,,,
20,1.89E+14,1.89E+14,10.093022,1.89E+14,1.89E+14,72.315737,roses,0.75299335,,,82.408759,,196,10,,,,
20,1.89E+14,1.89E+14,8.769324,1.89E+14,1.89E+14,75.948757,roses,0.7610583,,,84.718081,,197,10,,,,
20,1.89E+14,1.89E+14,9.76797,1.89E+14,1.89E+14,77.591675,roses,0.7215892,,,87.359645,,198,10,,,,
20,1.89E+14,1.89E+14,3.077448,1.89E+14,1.89E+14,70.904174,roses,0.7009836,,,73.981622,,199,10,,,,
