Time (sec),Preproc Start Time (ns),Preproc End Time (ns),Preproc Time Elapsed (ms),Class Start Time (ns),Class End Time (ns),Class Time Elapsed (ms),Result,Confidence
24,367571733316217,367571694544495,-38.771722,367571694548349,367571742258197,47.709848,_unknown_,0.35661834
25,367571812222475,367571772570075,-39.6524,367571772573513,367571838938572,66.365059,_unknown_,0.29616132
25,367571931887800,367571870042325,-61.845475,367571870050971,367571946045405,75.994434,stop,0.21920569
25,367572052458176,367571977120721,-75.337455,367571977145304,367572065240157,88.094853,stop,0.26353222
25,367572132188236,367572096839535,-35.348701,367572096846722,367572164588031,67.741309,up,0.37767
25,367572252744915,367572196812357,-55.932558,367572196832722,367572277657157,80.824435,up,0.33533737
25,367572372713208,367572309417733,-63.295475,367572309424608,367572376396386,66.971778,up,0.3042794
25,367572452849779,367572407424670,-45.425109,367572407432847,367572486598428,79.165581,stop,0.28722128
25,367572571616405,367572517027077,-54.589328,367572517031452,367572585655990,68.624538,stop,0.30459926
25,367572652769851,367572616491045,-36.278806,367572616495784,367572683873604,67.37782,stop,0.27050713
26,367572772722050,367572715654909,-57.067141,367572715661055,367572784551270,68.890215,stop,0.31100315
26,367572893591698,367572815361013,-78.230685,367572815379711,367572907421178,92.041467,up,0.26085538
26,367573013560720,367572938215608,-75.345112,367572938361494,367573027350409,88.988915,up,0.30753523
26,367573132684117,367573059074683,-73.609434,367573059081193,367573140015160,80.933967,up,0.34878665
26,367573251700796,367573172056517,-79.644279,367573172075996,367573254656108,82.580112,up,0.38618788
26,367573332110231,367573285045955,-47.064276,367573285052466,367573357949452,72.896986,up,0.30135444
26,367573452749045,367573389170080,-63.578965,367573389189403,367573485694361,96.504958,up,0.28385788
26,367573572093796,367573517776656,-54.31714,367573517789364,367573603649529,85.860165,stop,0.20020992
26,367573692271152,367573634138386,-58.132766,367573634143490,367573720720113,86.576623,stop,0.24867095
27,367573773320066,367573752478554,-20.841512,367573752485637,367573810848612,58.362975,on,0.2504091
27,367573891968880,367573842625855,-49.343025,367573842637000,367573905765028,63.128028,stop,0.2477825
27,367574011482538,367573936997426,-74.485112,367573937011489,367574025236706,88.225217,stop,0.2345207
27,367574133153748,367574058008741,-75.145007,367574058030251,367574153980261,95.95001,up,0.30678448
27,367574252457770,367574186428545,-66.029225,367574186439430,367574257534802,71.095372,up,0.34503523
27,367574332061841,367574289240066,-42.821775,367574289247930,367574366881896,77.633966,up,0.3612553
27,367574452149665,367574398424139,-53.725526,367574398443462,367574474540397,76.096935,up,0.34211403
27,367574572600198,367574505239150,-67.361048,367574505245504,367574578851917,73.606413,up,0.29244402
27,367574652983123,367574610653691,-42.329432,367574610662025,367574690883022,80.220997,up,0.33427387
28,367574772000114,367574721707400,-50.292714,367574721714432,367574784723344,63.008912,up,0.32701585
28,367574894107834,367574816572254,-77.53558,367574816592306,367574915751899,99.159593,stop,0.32273892
28,367575013656440,367574947738829,-65.917611,367574947749246,367575017922274,70.173028,up,0.38018152
