Time (sec),Preproc Start Time (ns),Preproc End Time (ns),Preproc Time Elapsed (ms),Class Start Time (ns),Class End Time (ns),Class Time Elapsed (ms),Result,Confidence
40,115650084624487,115650104480896,19.856409,115650104584594,115650245016326,140.431732,nematode,0.17430419
40,115650288744143,115650322948365,34.204222,115650323054876,115650463784108,140.729232,nematode,0.15757218
40,115650486225413,115650514440051,28.214638,115650514565676,115650655720117,141.154441,nematode,0.20154095
40,115650685932516,115650699054549,13.122033,115650699165382,115650833550343,134.384961,nematode,0.14964804
40,115650887157171,115650914725716,27.568545,115650914835039,115651056980574,142.145535,nematode,0.17179303
41,115651086593754,115651104821568,18.227814,115651105063339,115651274033304,168.969965,nematode,0.19762164
41,115651288080024,115651324987996,36.907972,115651325056330,115651457299416,132.243086,nematode,0.15566719
41,115651487748273,115651526091089,38.342816,115651526167652,115651666174541,140.006889,nematode,0.15779501
41,115651688159803,115651702207148,14.047345,115651702291576,115651842040131,139.748555,nematode,0.16143079
41,115651891526699,115651923474358,31.947659,115651923572118,115652068642081,145.069963,nematode,0.21551266
42,115652089187447,115652102355157,13.16771,115652102439532,115652243924286,141.484754,nematode,0.15644832
42,115652290307103,115652311265542,20.958439,115652311369449,115652458704463,147.335014,nematode,0.16603495
42,115652491771394,115652522628480,30.857086,115652522724470,115652665502765,142.778295,nematode,0.15092872
42,115652690678862,115652706952613,16.273751,115652707052769,115652859209712,152.156943,nematode,0.13557178
42,115652893822736,115652914466644,20.643908,115652914570915,115653057121398,142.550483,nematode,0.1688719
43,115653091962547,115653112514529,20.551982,115653112636091,115653253280428,140.644337,nematode,0.17440048
43,115653293628192,115653319324601,25.696409,115653319492414,115653456140813,136.648399,nematode,0.1998185
43,115653495370608,115653524485038,29.11443,115653524580090,115653668126303,143.546213,nematode,0.16497648
43,115653893151898,115653906430076,13.278178,115653906524191,115654058343894,151.819703,nematode,0.1846365
44,115654093376189,115654119773379,26.39719,115654119867389,115654260851830,140.984441,nematode,0.14094083
44,115654294421521,115654312610742,18.189221,115654312719127,115654452790704,140.071577,nematode,0.22278062
44,115654495417635,115654517935814,22.518179,115654518045137,115654657020099,138.974962,nematode,0.17487198
44,115654697234322,115654722315366,25.081044,115654722408022,115654861243192,138.83517,nematode,0.15606038
44,115654895850800,115654917110802,21.260002,115654917311375,115655111937228,194.625853,nematode,0.17767285
45,115655162934212,115655186369162,23.43495,115655186457183,115655330824802,144.367619,nematode,0.17319004
45,115655362968607,115655375964129,12.995522,115655376044910,115655550163678,174.118768,nematode,0.17639554
45,115655563712794,115655579737222,16.024428,115655579834358,115655715997861,136.163503,nematode,0.1811635
45,115655764637449,115655784556774,19.919325,115655784647191,115655934931216,150.284025,nematode,0.123752184
45,115655963640906,115655982643044,19.002138,115655982730127,115656125795089,143.064962,nematode,0.18055925
46,115656164349208,115656185670512,21.321304,115656185747335,115656326319380,140.572045,nematode,0.16035572
46,115656365532873,115656381727563,16.19469,115656381814386,115656542977006,161.16262,nematode,0.16332142
46,115656565776435,115656583479249,17.702814,115656583585708,115656723322753,139.737045,nematode,0.14685467
46,115656767934632,115656797024687,29.090055,115656797227812,115656937042097,139.814285,nematode,0.16672418
46,115656968580798,115656990847832,22.267034,115656990936269,115657130380137,139.443868,nematode,0.17611554
47,115657168939672,115657201895248,32.955576,115657201989623,115657376183130,174.193507,nematode,0.13603286
47,115657435768501,115657467555587,31.787086,115657467688556,115657628301593,160.613037,nematode,0.1700911
47,115657634819979,115657664601388,29.781409,115657664696336,115657810162705,145.466369,nematode,0.13947113
47,115657834742082,115657847355209,12.613127,115657847435000,115657990507931,143.072931,nematode,0.14259955
48,115658037210384,115658064838616,27.628232,115658064922157,115658210974151,146.051994,nematode,0.1387575
48,115658236334414,115658249071238,12.736824,115658249153478,115658388698804,139.545326,nematode,0.19022211
48,115658436425736,115658449315008,12.889272,115658449394071,115658583843251,134.44918,nematode,0.19520026
48,115658638164714,115658664062165,25.897451,115658664155134,115658816944159,152.789025,nematode,0.18396454
48,115658838477703,115658851148694,12.670991,115658851217600,115658994560740,143.34314,nematode,0.1593052
49,115659039550692,115659069358559,29.807867,115659069497622,115659217504408,148.006786,nematode,0.14572917
49,115659237900868,115659250647171,12.746303,115659250729984,115659402755728,152.025744,nematode,0.20729646
49,115659438503857,115659457198702,18.694845,115659457295473,115659594510278,137.214805,nematode,0.16566232
49,115659642135335,115659671723411,29.588076,115659671852682,115659818251082,146.3984,nematode,0.19197868
49,115659839052438,115659862099941,23.047503,115659862188066,115659999477142,137.289076,nematode,0.17754485
50,115660040938656,115660065842252,24.903596,115660065938919,115660207748152,141.809233,nematode,0.18830796
50,115660240105082,115660265790345,25.685263,115660265882116,115660410901506,145.01939,nematode,0.22563684
50,115660441615936,115660471214741,29.598805,115660471332137,115660620937360,149.605223,nematode,0.21179144
50,115660641017101,115660658590280,17.573179,115660658765957,115660799581961,140.816004,nematode,0.16435324
50,115660842371653,115660869899937,27.528284,115660870012281,115661029347453,159.335172,nematode,0.15585135
51,115661041502454,115661055728705,14.226251,115661055816153,115661192120542,136.304389,nematode,0.18595839
51,115661245437735,115661280867999,35.430264,115661281027842,115661423227544,142.199702,nematode,0.15687512
51,115661443015046,115661459963589,16.948543,115661460069631,115661599228759,139.159128,nematode,0.14247225
51,115661645824597,115661678486215,32.661618,115661678644601,115661821700396,143.055795,nematode,0.1760192
51,115661843296752,115661856777118,13.480366,115661856863264,115661996064945,139.201681,nematode,0.16535793
52,115662045847554,115662073004015,27.156461,115662073145213,115662220061530,146.916317,nematode,0.16432449
52,115662245198303,115662269210337,24.012034,115662269298357,115662411237590,141.939233,nematode,0.16569123
52,115662445763115,115662463647023,17.883908,115662463736398,115662600460005,136.723607,nematode,0.16200064
52,115662645221728,115662666552772,21.331044,115662666650689,115662820724558,154.073869,nematode,0.15219617
52,115662848205811,115662873186386,24.980575,115662873287636,115663012577442,139.289806,nematode,0.21054749
53,115663048405414,115663078377136,29.971722,115663078523907,115663222307098,143.783191,nematode,0.13654575
53,115663246878871,115663264443925,17.565054,115663264537050,115663403448835,138.911785,nematode,0.16934942
53,115663449195142,115663481363061,32.167919,115663481461343,115663646440161,164.978818,nematode,0.15152194
53,115663648242766,115663660818756,12.57599,115663660896413,115663810508303,149.61189,nematode,0.19440158
53,115663849323879,115663876444247,27.120368,115663876565809,115664012178583,135.612774,nematode,0.15399864
54,115664050900566,115664082128955,31.228389,115664082258642,115664222677667,140.419025,nematode,0.16868044
54,115664248466263,115664269223505,20.757242,115664269336473,115664420628988,151.292515,nematode,0.1716512
54,115664448537950,115664473515556,24.977606,115664473628265,115664611774320,138.146055,nematode,0.15962724
54,115664649701615,115664665973752,16.272137,115664666064690,115664812521580,146.45689,nematode,0.18637352
54,115664850176115,115664863548928,13.372813,115664863640543,115665002950869,139.310326,nematode,0.15292007
55,115665051335249,115665075337283,24.002034,115665075451762,115665217074120,141.622358,nematode,0.1663649
55,115665250518134,115665265416416,14.898282,115665265517302,115665425511432,159.99413,nematode,0.17479946
55,115665450575549,115665464851697,14.276148,115665464943520,115665610737857,145.794337,nematode,0.17230356
55,115665652776142,115665677637864,24.861722,115665677852082,115665827424545,149.572463,nematode,0.1508656
55,115665851850173,115665864931789,13.081616,115665865021476,115665998510916,133.48944,nematode,0.17726403
56,115666054569255,115666088357748,33.788493,115666088461915,115666256609119,168.147204,nematode,0.1752658
56,115666321873657,115666345927722,24.054065,115666346072514,115666506259300,160.186786,nematode,0.13422543
56,115666519955291,115666532594563,12.639272,115666532680449,115666671713744,139.033295,nematode,0.15730624
56,115666721720936,115666750923179,29.202243,115666751071981,115666904405902,153.333921,nematode,0.18257584
56,115666920593560,115666933282624,12.689064,115666933368926,115667070455086,137.08616,nematode,0.15115286
57,115667124980404,115667158271813,33.291409,115667158400251,115667323757090,165.356839,nematode,0.15751527
57,115667392116524,115667426987465,34.870941,115667427119705,115667566130187,139.010482,nematode,0.15551233
57,115667588803992,115667603193264,14.389272,115667603316858,115667743587861,140.271003,nematode,0.1893325
57,115667790360991,115667812689951,22.32896,115667812817712,115667957879966,145.062254,nematode,0.18975568
57,115667990900073,115668016059399,25.159326,115668016189659,115668154480194,138.290535,nematode,0.15036803
58,115668191387906,115668221667284,30.279378,115668221773482,115668364494590,142.721108,nematode,0.1572233
58,115668390243082,115668408846209,18.603127,115668408942927,115668567989662,159.046735,nematode,0.1847019
58,115668591287321,115668604584405,13.297084,115668604664614,115668770763588,166.098974,nematode,0.1745595
