Time (sec),Preproc Start Time (ns),Preproc End Time (ns),Preproc Time Elapsed (ms),Class Start Time (ns),Class End Time (ns),Class Time Elapsed (ms),Total Time Elapsed (ms)
192,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.589377,24.362033
192,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.586773,24.359429
192,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.110523,23.883179
192,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.131721,23.904377
192,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.181877,23.954533
192,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.083856,23.856512
192,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.155888,23.928544
192,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,23.136565,24.909221
192,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.681461,24.454117
192,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,23.176044,24.9487
192,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.286253,24.058909
192,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.565523,24.338179
192,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.734325,24.506981
192,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.499064,24.27172
192,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.177034,23.94969
192,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,23.227763,25.000419
192,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.939951,24.712607
192,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.853491,24.626147
192,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.514689,24.287345
192,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.005784,23.77844
193,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.061252,23.833908
193,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.138075,23.910731
193,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.6312,24.403856
193,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.905679,24.678335
193,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.046408,23.819064
193,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.306825,24.079481
193,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,23.115003,24.887659
193,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,23.255314,25.02797
193,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.553231,24.325887
193,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.984898,24.757554
193,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.533388,24.306044
193,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.21844,23.991096
193,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.706461,24.479117
193,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.319116,24.091772
193,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.232763,24.005419
193,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.052085,23.824741
193,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.194169,23.966825
193,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.084846,23.857502
193,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.253649,24.026305
193,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.088544,23.8612
193,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.233127,24.005783
193,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.676617,24.449273
194,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.368804,24.14146
194,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.754741,24.527397
194,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.851721,24.624377
194,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.394273,24.166929
194,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.857033,24.629689
194,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.567919,24.340575
194,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.268128,24.040784
194,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.72094,24.493596
194,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.742971,24.515627
194,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.388648,24.161304
194,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.023752,23.796408
194,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.194742,23.967398
194,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.623961,24.396617
194,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.309846,24.082502
194,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.5612,24.333856
194,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,23.001929,24.774585
194,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.43271,24.205366
194,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.366565,24.139221
194,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.754377,24.527033
194,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.874065,24.646721
194,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.254013,24.026669
194,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.2887,24.061356
194,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.215367,23.988023
195,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.417346,24.190002
195,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.643388,24.416044
195,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.224325,23.996981
195,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.306669,24.079325
195,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.086513,23.859169
195,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.32969,24.102346
195,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.287398,24.060054
195,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.695471,24.468127
195,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.847398,23.620054
195,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.063648,23.836304
195,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.806253,24.578909
195,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.273492,24.046148
195,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.57995,24.352606
195,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.357971,24.130627
195,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,23.141252,24.913908
195,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.481773,24.254429
195,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.655731,24.428387
195,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.559377,24.332033
195,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.407606,24.180262
195,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.708908,24.481564
195,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.583648,24.356304
195,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.164273,23.936929
195,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.023492,23.796148
196,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.007086,23.779742
196,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.072138,23.844794
196,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.946773,23.719429
196,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,23.733856,25.506512
196,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.668804,24.44146
196,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.698388,24.471044
196,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,23.004794,24.77745
196,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.333127,24.105783
196,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.891513,24.664169
196,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.618596,24.391252
196,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.390991,24.163647
196,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.385523,24.158179
196,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.460679,24.233335
196,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.503701,24.276357
196,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.636149,24.408805
196,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.477086,24.249742
196,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.250887,24.023543
196,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.242502,24.015158
196,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.317919,24.090575
196,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.564221,24.336877
196,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,23.467659,25.240315
196,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,23.381304,25.15396
197,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,23.540158,25.312814
197,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.570419,24.343075
197,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.48146,24.254116
197,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.554481,24.327137
197,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.488388,24.261044
197,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.524273,24.296929
197,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.55745,24.330106
197,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.36318,24.135836
197,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.983388,23.756044
197,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.982919,23.755575
197,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.035054,23.80771
197,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.032502,23.805158
197,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.096408,23.869064
197,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.203752,23.976408
197,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.126357,23.899013
197,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.420158,24.192814
197,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.446669,24.219325
197,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.207814,23.98047
197,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,23.188023,24.960679
197,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.451981,24.224637
197,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.908492,24.681148
197,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.418388,24.191044
197,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.4212,24.193856
198,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.330262,24.102918
198,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.079534,23.85219
198,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.112919,23.885575
198,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.185888,23.958544
198,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.120992,23.893648
198,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.591564,24.36422
198,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.724117,24.496773
198,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.356617,24.129273
198,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.355835,24.128491
198,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.391408,24.164064
198,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.660523,24.433179
198,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.576148,24.348804
198,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.816304,24.58896
198,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.397138,24.169794
198,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.569586,24.342242
198,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.449377,24.222033
198,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.577867,24.350523
198,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.979117,23.751773
198,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.70068,24.473336
198,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.069742,23.842398
198,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.00995,23.782606
198,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.036148,23.808804
199,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.322554,24.09521
199,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.580523,24.353179
199,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.878804,24.65146
199,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.71568,24.488336
199,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.418752,24.191408
199,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.706877,24.479533
199,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.370158,24.142814
199,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.676356,24.449012
199,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.597138,24.369794
199,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.380054,24.15271
199,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.380836,24.153492
199,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.486044,24.2587
199,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.239273,24.011929
199,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.088232,23.860888
199,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.906096,24.678752
199,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.282451,24.055107
199,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.037711,23.810367
199,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.193336,23.965992
199,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.468805,24.241461
199,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.183752,23.956408
199,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.979742,24.752398
199,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,23.211877,24.984533
199,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.784481,24.557137
200,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.463752,24.236408
200,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.483596,24.256252
200,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.47271,24.245366
200,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.368752,24.141408
200,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.66469,24.437346
200,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.704742,24.477398
200,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.328075,24.100731
200,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.990367,23.763023
200,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.063491,23.836147
200,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.182034,23.95469
200,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.421929,24.194585
200,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.050315,23.822971
200,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.440887,24.213543
200,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.228439,24.001095
200,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.376408,24.149064
200,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.761357,24.534013
200,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,24.10021,25.872866
200,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.408387,24.181043
200,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.779794,24.55245
200,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.598283,24.370939
200,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.531669,24.304325
200,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,23.141253,24.913909
201,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.695523,24.468179
201,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.153179,23.925835
201,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.456669,24.229325
201,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.32646,24.099116
201,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.058284,23.83094
201,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.054534,23.82719
201,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.218387,23.991043
201,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.213492,23.986148
201,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.698596,24.471252
201,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,23.015887,24.788543
201,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.6762,24.448856
201,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.572971,24.345627
201,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.449533,24.222189
201,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.659482,24.432138
201,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,23.131878,24.904534
201,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,24.41193,26.184586
201,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,23.116356,24.889012
201,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.066252,23.838908
201,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.613544,24.3862
201,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.132659,23.905315
201,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.981878,23.754534
201,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.328023,24.100679
201,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.271461,24.044117
202,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.692659,24.465315
202,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.851512,24.624168
202,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.439898,24.212554
202,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.511825,24.284481
202,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.308856,24.081512
202,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,23.09818,24.870836
202,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.274168,24.046824
202,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,23.042502,24.815158
202,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.3212,24.093856
202,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.469689,24.242345
202,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.843284,24.61594
202,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.030523,23.803179
202,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.09271,23.865366
202,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.268075,24.040731
202,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.134221,23.906877
202,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.129898,23.902554
202,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.106669,23.879325
202,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.534221,24.306877
202,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.502346,24.275002
202,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.594377,24.367033
202,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.510263,24.282919
202,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.599273,24.371929
202,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.649534,24.42219
203,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.368596,24.141252
203,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.440836,24.213492
203,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,23.456357,25.229013
203,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.572242,24.344898
203,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.500523,24.273179
203,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.329585,24.102241
203,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.027606,23.800262
203,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.258492,24.031148
203,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.014273,23.786929
203,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.998075,23.770731
203,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.901981,23.674637
203,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.833179,24.605835
203,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.814586,24.587242
203,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.442398,24.215054
203,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.329638,24.102294
203,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.247867,24.020523
203,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.542242,24.314898
203,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.35521,24.127866
203,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.770992,24.543648
203,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.344846,24.117502
203,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.288387,24.061043
203,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.406356,24.179012
204,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,23.17943,24.952086
204,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.907815,24.680471
204,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.212711,23.985367
204,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.912242,24.684898
204,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.33745,24.110106
204,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.073544,23.8462
204,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.912242,24.684898
204,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,23.202346,24.975002
204,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,23.151512,24.924168
204,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.735315,24.507971
204,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.754273,24.526929
204,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.967867,24.740523
204,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.568335,24.340991
204,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.626252,24.398908
204,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.511253,24.283909
204,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,23.088804,24.86146
204,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.614689,24.387345
204,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.513596,24.286252
204,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.30094,24.073596
204,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.142918,23.915574
204,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.035054,23.80771
204,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.012398,23.785054
204,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.120783,23.893439
205,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.551669,24.324325
205,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.647086,24.419742
205,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,23.099274,24.87193
205,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.529951,24.302607
205,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.483753,24.256409
205,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.416669,24.189325
205,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.348596,24.121252
205,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.688336,24.460992
205,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.377398,24.150054
205,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.379533,24.152189
205,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.56594,24.338596
205,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.301565,24.074221
205,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.999794,23.77245
205,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.167814,23.94047
205,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.336668,24.109324
205,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.576096,24.348752
205,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.148804,23.92146
205,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.549429,24.322085
