Time (sec),Previous Frame (ns),Current Frame (ns),Time Elapsed (ms),Dropped Frame Count,,,Num,FPS,Min FPS
7,1.13E+14,1.13E+14,16.758378,0,,,,,
7,1.13E+14,1.13E+14,16.758592,0,,,,,
7,1.13E+14,1.13E+14,16.758202,0,,,,,
7,1.13E+14,1.13E+14,16.758224,0,,,,,
7,1.13E+14,1.13E+14,16.758672,0,,,,,
7,1.13E+14,1.13E+14,16.758426,0,,,,,
7,1.13E+14,1.13E+14,16.757588,0,,,,,
7,1.13E+14,1.13E+14,16.757253,0,,,,,
7,1.13E+14,1.13E+14,16.757551,0,,,,,
7,1.13E+14,1.13E+14,16.756282,0,,,,,
7,1.13E+14,1.13E+14,16.757896,0,,,,,
7,1.13E+14,1.13E+14,16.75644,0,,,,,
7,1.13E+14,1.13E+14,16.758298,0,,,,,
7,1.13E+14,1.13E+14,16.757357,0,,,,,
7,1.13E+14,1.13E+14,16.758522,0,,,,,
7,1.13E+14,1.13E+14,16.758856,0,,,,,
7,1.13E+14,1.13E+14,16.758521,0,,,,,
7,1.13E+14,1.13E+14,16.758576,0,,,,,
7,1.13E+14,1.13E+14,16.757639,0,,,,,
7,1.13E+14,1.13E+14,16.758941,0,,,,,
7,1.13E+14,1.13E+14,16.758803,0,,,,,
7,1.13E+14,1.13E+14,16.758734,0,,,,,
7,1.13E+14,1.13E+14,16.757998,0,,,,,
7,1.13E+14,1.13E+14,16.758058,0,,,,,
7,1.13E+14,1.13E+14,16.75849,0,,,,,
