Time (sec),Preproc Start Time (ns),Preproc End Time (ns),Preproc Time Elapsed (ms),Class Start Time (ns),Class SEnd Time (ns),Class STime Elapsed (ms),Result,,Total Proc Time (ms),Avg Proc Time (ms),,Num,Classifications Per Second,Avg Class per Sec,,Total Classifications
45,1.67E+14,1.67E+14,98.31021917,,1.67E+14,74.262976,roses,,172.5731952,,,222,6,,,
45,1.67E+14,1.67E+14,102.3588132,,1.67E+14,69.931986,roses,,172.2907992,,,223,5,,,
45,1.67E+14,1.67E+14,100.7154272,,1.67E+14,71.457351,roses,,172.1727782,,,224,5,,,
45,1.67E+14,1.67E+14,101.8317812,,1.67E+14,76.522091,roses,,178.3538722,,,225,5,,,
45,1.67E+14,1.67E+14,98.34126167,,1.67E+14,74.125319,roses,,172.4665807,,,226,5,,,
46,1.67E+14,1.67E+14,99.82454117,,1.67E+14,75.670112,roses,,175.4946532,,,227,5,,,
46,1.67E+14,1.67E+14,100.8320412,,1.67E+14,73.69131,daisy,,174.5233512,,,228,5,,,
46,1.67E+14,1.67E+14,100.1675092,,1.67E+14,76.847924,roses,,177.0154332,,,229,5,,,
46,1.67E+14,1.67E+14,103.5238132,,1.67E+14,77.457976,daisy,,180.9817892,,,230,5,,,
46,1.67E+14,1.67E+14,99.80636417,,1.67E+14,80.290998,roses,,180.0973622,,,231,5,,,
47,1.67E+14,1.67E+14,99.20355117,,1.67E+14,78.537821,roses,,177.7413722,,,232,5,,,
47,1.67E+14,1.67E+14,102.9391252,,1.67E+14,69.537924,roses,,172.4770492,,,233,5,,,
47,1.67E+14,1.67E+14,102.7829272,,1.67E+14,72.813601,roses,,175.5965282,,,234,5,,,
47,1.67E+14,1.67E+14,101.3744917,,1.67E+14,80.300685,roses,,181.6751767,,,235,5,,,
47,1.67E+14,1.67E+14,98.06954117,,1.67E+14,78.024487,roses,,176.0940282,,,236,5,,,
48,1.67E+14,1.67E+14,101.5543332,,1.67E+14,73.306414,roses,,174.8607472,,,237,5,,,
48,1.67E+14,1.67E+14,98.95594717,,1.67E+14,79.884175,roses,,178.8401222,,,238,5,,,
48,1.67E+14,1.67E+14,99.75006217,,1.67E+14,70.933549,roses,,170.6836112,,,239,5,,,
